id,text,label,language,style,is_neutral_or_safe,speaker_role
SAATHI_00671,मेरा इस शहर में कोई नहीं है बिल्कुल अकेली हूं कोई रिश्तेदार नहीं jaldi...,ISOLATION_NO_SUPPORT,hi,incomplete_hesitant,False,caller
SAATHI_00672,god mein 3 months ka chota baby hai aur road par khadi hoon,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,standard,False,caller
SAATHI_00673,He said he will finish my entire family if I step outside,THREAT_INTIMIDATION,en,spelling_variation,False,caller
SAATHI_00674,Help me... Social harassment where neighbors spit and insult us when we step outside,SOCIAL_COMMUNITY_PRESSURE,en,conversational,False,caller
SAATHI_00675,Ma'am... The police patrol car has arrived on the scene and officers are with me,CURRENT_SAFETY_REASSURANCE,en,conversational,True,caller
SAATHI_00676,The perpetrator has fled the area,CURRENT_SAFETY_REASSURANCE,en,short,True,caller
SAATHI_00677,samajik dabav itna hai ki koi help ke liye aage nahi aa raha,SOCIAL_COMMUNITY_PRESSURE,hinglish,short,False,caller
SAATHI_00678,time ka idea nahi hai maybe 1 hour pehle ya 2 hours,UNCERTAINTY_UNCLEAR_INFO,hinglish,short,False,caller
SAATHI_00679,The crisis keeps evolving unpredictably with shifting intentions,CONTRADICTORY_CHANGING_SITUATION,en,standard,False,caller
SAATHI_00680,"स्पेशल चाइल्ड है मेरा वो बहुत डर गया है पैनिक कर रहा है, मुझे बहुत चिंता हो रही है।",CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,compound_dialogue,False,caller
SAATHI_00681,"I don't want to wake up tomorrow morning, I want to die",SELF_HARM_CONCERN,en,standard,False,caller
SAATHI_00682,sir fat gaya hai continuous blood flow unconscious hone laga hai,MEDICAL_EMERGENCY,hinglish,spelling_variation,False,caller
SAATHI_00683,suniye... usne bola agar police ke paas gayi toh jaan se maar dega,THREAT_INTIMIDATION,hinglish,conversational,False,caller
SAATHI_00684,"हमारे कॉलेज में कराटे और आत्मरक्षा का खेल प्रशिक्षण चल रहा था, मुझे बहुत चिंता हो रही है।",NEUTRAL_NO_INDICATOR,hi,compound_dialogue,True,caller
SAATHI_00685,प्लीज... पति ने मुझे कमरे में बंद करके बाहर से ताला लगा दिया है फोन भी नहीं है,ISOLATION_NO_SUPPORT,hi,conversational,False,caller
SAATHI_00686,"I have nobody in this city, no relatives, completely isolated",ISOLATION_NO_SUPPORT,en,standard,False,caller
SAATHI_00687,body par multiple bruises hain uski beating ki wajah se jaldi...,PHYSICAL_VIOLENCE_INJURY,hinglish,incomplete_hesitant,False,caller
SAATHI_00688,I'm crying,FEAR_DISTRESS_PANIC,en,short,False,caller
SAATHI_00689,I am a victim of chronic marital abuse and domestic cruelty,DOMESTIC_FAMILY_VIOLENCE,en,standard,False,caller
SAATHI_00690,"Facing severe casteist bigotry, denial of basic civic amenities,",DISCRIMINATION_CASTE_VULNERABILITY,en,short,False,caller
SAATHI_00691,मजबूर किया जा रहा है कि मैं अपने केस को वापस ले लूं,COERCION_BLACKMAIL,hi,short,False,caller
SAATHI_00692,सर... ब्लैकमेल कर रहा है कि तेरे परिवार को सब बता दूंगा,COERCION_BLACKMAIL,hi,conversational,False,caller
SAATHI_00693,Please listen... I was subjected to sexual molestation in a closed room,SEXUAL_VIOLENCE_HARASSMENT,en,conversational,False,caller
SAATHI_00694,वो मेरी हर लोकेशन ट्रैक कर रहा है और जहां जाती हूं पहुंच जाता है suno na...,STALKING_FOLLOWING,hi,incomplete_hesitant,False,caller
SAATHI_00695,शायद उसने कुछ बोला था पर समझ नहीं आया आवाज साफ नहीं थी...,UNCERTAINTY_UNCLEAR_INFO,hi,incomplete_hesitant,False,caller
SAATHI_00696,सुनिए... घर से बेदखल कर दिया रात के अंधेरे में सुनसान सड़क पर हूं,NO_SAFE_PLACE_HOMELESSNESS,hi,conversational,False,caller
SAATHI_00697,husband ne mara aur bola ghar se nikal ja,DOMESTIC_FAMILY_VIOLENCE,hinglish,standard,False,caller
SAATHI_00698,ghabra gayi hoon samajh nahi aa raha kya karoon,FEAR_DISTRESS_PANIC,hinglish,short,False,caller
SAATHI_00699,"police ko bolo siren baja kar jaldi aayein, please kuch jaldi kijiye.",REQUEST_POLICE_EMERGENCY_HELP,hinglish,compound_dialogue,False,caller
SAATHI_00700,Officer... Forced out of my residence without any money or temporary shelter,NO_SAFE_PLACE_HOMELESSNESS,en,conversational,False,caller
SAATHI_00701,"trauma counselling session schedule karwa dijiye, please kuch jaldi kijiye.",REQUEST_COUNSELLING_LEGAL_MEDICAL,hinglish,compound_dialogue,False,caller
SAATHI_00702,"At first it seemed he had left, but now shadows appeared at the window again suno na...",CONTRADICTORY_CHANGING_SITUATION,en,incomplete_hesitant,False,caller
SAATHI_00703,मुझे अकेले रहने में बहुत खौफ लग रहा है,FEAR_DISTRESS_PANIC,hi,standard,False,caller
SAATHI_00704,"पति ने मुझे कमरे में बंद करके बाहर से ताला लगा दिया है फोन भी नहीं है, मुझे बहुत चिंता हो रही है।",ISOLATION_NO_SUPPORT,hi,compound_dialogue,False,caller
SAATHI_00705,Hello... I am visually impaired and living alone without any assistance,CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,conversational,False,caller
SAATHI_00706,मुझे डॉक्टर से चेकअप के लिए अपॉइंटमेंट की जानकारी चाहिए,REQUEST_COUNSELLING_LEGAL_MEDICAL,hi,standard,False,caller
SAATHI_00707,He demanded sexual favors under threat of job termination,SEXUAL_VIOLENCE_HARASSMENT,en,spelling_variation,False,caller
SAATHI_00708,भ्रमित महसूस कर रही हूं पक्की जानकारी नहीं दे पाऊंगी,UNCERTAINTY_UNCLEAR_INFO,hi,standard,False,caller
SAATHI_00709,Continuous unlawful surveillance,STALKING_FOLLOWING,en,short,False,caller
SAATHI_00710,अरे... उसने कहा कि अगर मैंने किसी को बताया तो वो मुझे जान से मार देगा,THREAT_INTIMIDATION,hi,conversational,False,caller
SAATHI_00711,"कोई रोज मेरे घर के बाहर खड़ा होकर खिड़की में झांकता है, मुझे बहुत चिंता हो रही है।",STALKING_FOLLOWING,hi,compound_dialogue,False,caller
SAATHI_00712,कृपया ध्यान दें... मेरे माता-पिता की मृत्यु हो चुकी है मेरा कोई अपना नहीं है इस दुनिया में,ISOLATION_NO_SUPPORT,hi,spelling_variation,False,caller
SAATHI_00713,कृपया ध्यान दें... बुजुर्ग महिला अकेली रहती है उसकी देखभाल करने वाला कोई नहीं,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,spelling_variation,False,caller
SAATHI_00714,"क्या मुझे किसी काउंसलर से बात करने का नंबर मिल सकता है?, मुझे बहुत चिंता हो रही है।",REQUEST_COUNSELLING_LEGAL_MEDICAL,hi,compound_dialogue,False,caller
SAATHI_00715,"operator: hello erss control room aapko kis prakar ki sahayata chahiye, please kuch jaldi kijiye.",NEUTRAL_NO_INDICATOR,hinglish,compound_dialogue,True,operator
SAATHI_00716,"Completely abandoned by relatives, facing this ordeal entirely alone",ISOLATION_NO_SUPPORT,en,short,False,caller
SAATHI_00717,Ma'am... The physical abuse left severe bleeding lacerations on my body,PHYSICAL_VIOLENCE_INJURY,en,conversational,False,caller
SAATHI_00718,"He threatened to destroy my life and harm my reputation, I am urgently asking for intervention.",THREAT_INTIMIDATION,en,compound_dialogue,False,caller
SAATHI_00719,"I have no home, no roof, and no safe refuge to sleep tonight pata nahi...",NO_SAFE_PLACE_HOMELESSNESS,en,incomplete_hesitant,False,caller
SAATHI_00720,dhamki de raha hai ki pure parivar ko khatam kar dunga,THREAT_INTIMIDATION,hinglish,standard,False,caller
SAATHI_00721,He punched me repeatedly in the face and fractured my jaw suno na...,PHYSICAL_VIOLENCE_INJURY,en,incomplete_hesitant,False,caller
SAATHI_00722,I am a victim of chronic marital abuse and domestic cruelty,DOMESTIC_FAMILY_VIOLENCE,en,standard,False,caller
SAATHI_00723,My husband and in-laws abuse me daily demanding additional dowry,DOMESTIC_FAMILY_VIOLENCE,en,spelling_variation,False,caller
SAATHI_00724,Community elders are forcing us under threat of violence to leave town,SOCIAL_COMMUNITY_PRESSURE,en,short,False,caller
SAATHI_00725,dhamkee di hai ki aisi halat karunga koi pehchan nahi payega,THREAT_INTIMIDATION,hinglish,spelling_variation,False,caller
SAATHI_00726,meri will ke against physically violate karne ki koshish ki,SEXUAL_VIOLENCE_HARASSMENT,hinglish,short,False,caller
SAATHI_00727,Frail elderly grandmother being neglected,CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,short,False,caller
SAATHI_00728,"थाने से फोर्स भेजिए यहां हथियार लेकर लोग खड़े हैं, मुझे बहुत चिंता हो रही है।",REQUEST_POLICE_EMERGENCY_HELP,hi,compound_dialogue,False,caller
SAATHI_00729,madam... pati ne gale par hath rakh kar jaan se marne ki dhamki di domestic issue pe,DOMESTIC_FAMILY_VIOLENCE,hinglish,conversational,False,caller
SAATHI_00730,kuch yaad nahi aa raha shock ki wajah se,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational,False,caller
SAATHI_00731,"Minor orphaned children left completely unattended in an unsafe area, I am urgently asking for intervention.",CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,compound_dialogue,False,caller
SAATHI_00732,Our academy conducted a fire safety awareness drill this afternoon,NEUTRAL_NO_INDICATOR,en,short,True,caller
SAATHI_00733,मेरी बात सुनिए... हुक्का-पानी बंद करने का ऐलान कर दिया गया है बिरादरी द्वारा,SOCIAL_COMMUNITY_PRESSURE,hi,conversational,False,caller
SAATHI_00734,मेरी बच्ची दिव्यांग है व्हीलचेयर पर है हम भाग भी नहीं सकते,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,standard,False,caller
SAATHI_00735,madam... saas taunt karti hai aur bhooka rakhti hai kamre mein,DOMESTIC_FAMILY_VIOLENCE,hinglish,conversational,False,caller
SAATHI_00736,suniye... overdose incident patient breathing is very faint,MEDICAL_EMERGENCY,hinglish,conversational,False,caller
SAATHI_00737,"padosi bhi darte hain koi help karne nahi aata bilkul isolated, please kuch jaldi kijiye.",ISOLATION_NO_SUPPORT,hinglish,compound_dialogue,False,caller
SAATHI_00738,कृपया ध्यान दें... मेरे माता-पिता की मृत्यु हो चुकी है मेरा कोई अपना नहीं है इस दुनिया में,ISOLATION_NO_SUPPORT,hi,spelling_variation,False,caller
SAATHI_00739,मैं अलमारी के पीछे छुपी हूं वो ढूंढ रहा है मुझे,IMMEDIATE_PHYSICAL_DANGER,hi,standard,False,caller
SAATHI_00740,Attacked and beaten for entering a place of worship due to my Dalit identity...,DISCRIMINATION_CASTE_VULNERABILITY,en,incomplete_hesitant,False,caller
SAATHI_00741,He calls me from dozens of virtual numbers whenever I block him,STALKING_FOLLOWING,en,conversational,False,caller
SAATHI_00742,He is cyberstalking my whereabouts,STALKING_FOLLOWING,en,short,False,caller
SAATHI_00743,agar aisi hi life rahi toh main zinda nahi rahungi suicide kar lungi,SELF_HARM_CONCERN,hinglish,standard,False,caller
SAATHI_00744,"मैं दृष्टिहीन हूं और मुझे कुछ दिखाई नहीं दे रहा कोई सहारा नहीं है, मुझे बहुत चिंता हो रही है।",CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,compound_dialogue,False,caller
SAATHI_00745,He explicitly threatened to kill me if I report this to the police,THREAT_INTIMIDATION,en,conversational,False,caller
SAATHI_00746,main khud ko harm karne ki soch rahi hoon,SELF_HARM_CONCERN,hinglish,standard,False,caller
SAATHI_00747,"Attacker is inside the premises right now, send police immediately",IMMEDIATE_PHYSICAL_DANGER,en,short,False,caller
SAATHI_00748,"Help me... No prominent landmarks around here, just an unfamiliar alley",UNCERTAINTY_UNCLEAR_INFO,en,conversational,False,caller
SAATHI_00749,"maybe white car thi ya black clear notice nahi kiya, please kuch jaldi kijiye.",UNCERTAINTY_UNCLEAR_INFO,hinglish,compound_dialogue,False,caller
SAATHI_00750,He broke the main latch and has entered the living room...,IMMEDIATE_PHYSICAL_DANGER,en,incomplete_hesitant,False,caller
SAATHI_00751,प्लीज... उसने धक्का दिया मैं सीढ़ियों से नीचे गिर गई,PHYSICAL_VIOLENCE_INJURY,hi,conversational,False,caller
